group_id,leader,member,modify_leader,image_url,Image,label,canonical leader ,Brand,Name ,Package ,Promotion 
14768,hula hoop  80 g,hula hoop big hoop bbq beef 80g,No,https://tb-static.uber.com/prod/image-proc/processed_images/f59705501e75f3af1942e8e2b4206772/859baff1d76042a45e319d1de80aec7a.jpeg,,,hula hoop big bbq beef crisp 80 g,Hula hoop,Big hoops bbq beef crisp,80 g,0
14767,hula hoop bbq beef,big hula hoop bbq beef,No,,,,hula hoop bbq beef,Hula hoop,Bbq beef ,,0
14767,hula hoop bbq beef,hhoops big hoop bbq beef,No,,,,hula hoop bbq beef,Hula hoop,Bbq beef ,,0
14767,hula hoop bbq beef,hula hoop big hoop bbq,No,https://d1ralsognjng37.cloudfront.net/4f871d14-04c5-4fd0-9845-e4016a5a24a9.jpeg,,,hula hoop big bbq beef crisp 80 g,Hula hoop,Big hoops bbq beef crisp,80 g,0
14767,hula hoop bbq beef,hula hoop big hoop bbq beef,No,https://d1ralsognjng37.cloudfront.net/bdd76447-2472-4311-afe1-0f88ac38f351.jpeg,,,hula hoop bbq beef,Hula hoop,Bbq beef crisp,,0
14733,hula hoop big hoop bbq beef crisp 70g,hhoops big hoop bbq 70g,Yes,https://d1ralsognjng37.cloudfront.net/2732ac7e-10c4-4691-bd11-e33da5ccb8dc.jpeg,,,hula hoop big hoops bbq beef crisp 70 g,Hula hoop,Big hoops bbq beef crisp ,70 g,0
14733,hula hoop big hoop bbq beef crisp 70g,hula hoop big hoop bbq beef 70g,Yes,https://d1ralsognjng37.cloudfront.net/38d6d337-6c19-4010-b881-d3368baa9297.jpeg,,,hula hoop big hoops bbq beef crisp 70 g,Hula hoop,Big hoops bbq beef crisp ,70 g,0
14733,hula hoop big hoop bbq beef crisp 70g,hula hoop big hoop bbq beef crisp 70g,Yes,https://d1ralsognjng37.cloudfront.net/5ed6d70c-466f-499c-ae6e-dfc3c0c166ff.jpeg,,,hula hoop big hoops bbq beef crisp 70 g,Hula hoop,Big hoops bbq beef crisp ,70 g,0
14733,hula hoop big hoop bbq beef crisp 70g,hula hoop big hoop bbq beef crisp 70g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f59705501e75f3af1942e8e2b4206772/859baff1d76042a45e319d1de80aec7a.jpeg,,,hula hoop big hoops bbq beef crisp 70 g,Hula hoop,Big hoops bbq beef crisp ,70 g,0
14741,hula hoop big hoop salted 80g,big hula hoop salted 80g,Yes,https://d1ralsognjng37.cloudfront.net/58c0a3bc-a83b-4080-8d34-8468637be85f.jpeg,,,hula hoop big hoops salted crisp 80 g,Hula hoop,Big hoops salted crisp,80 g,0
14741,hula hoop big hoop salted 80g,hula hoop big hoop salted 80g,Yes,,,,hula hoop big hoops salted crisp 80 g,Hula hoop,Big hoops salted crisp,80 g,0
14742,hula hoop big hoop salted crisp 70g,hula hoop big hoop original crisp 70g,Yes,https://d1ralsognjng37.cloudfront.net/44f82b23-da65-481f-b0b7-3aa03b3ba6b0.jpeg,,,hula hoop big hoops salted crisp 70 g,Hula hoop,Big hoops salted crisp,70 g,0
14742,hula hoop big hoop salted crisp 70g,hula hoop big hoop original crisp 70g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/42b5140ffb331d589d505b686502b671/4218ca1d09174218364162cd0b1a8cc1.jpeg,,,hula hoop big hoops salted crisp 70 g,Hula hoop,Big hoops salted crisp,70 g,0
14742,hula hoop big hoop salted crisp 70g,hula hoop big hoop salted crisp 70g,Yes,,,,hula hoop big hoops salted crisp 70 g,Hula hoop,Big hoops salted crisp,70 g,0
14753,hula hoop crisp,hula hoop crisp,Yes,,,,hula hoop crisp,Hula hoop,Crisp,,0
14812,i heart chardonnay 70cl,hardy vr chardonnay 70cl,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/796f61d8d79ea6c78b101823cff49e9b/859baff1d76042a45e319d1de80aec7a.jpeg,,,hardys chardonnay wine 700 ml,Hardys,Chardonnay wine,700 ml,0
14812,i heart chardonnay 70cl,i heart chardonnay 70cl,Yes,https://d1ralsognjng37.cloudfront.net/f7f1b021-5fd8-4e97-a643-c9ff946308cb.jpeg,,,i heart chardonnay wine 700 ml,I heart,Chardonnay wine,700 ml,0
14814,i heart chardonnay spain white 75 cl,i heart chardonnay spain white 75 cl,Yes,,,,i heart chardonnay white wine 750 ml,I heart,Chardonnay white wine,750 ml,0
14826,i heart malbec mendoza 75cl,i heart malbec mendoza 75cl,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/096636e818f6016af3f7d111b0a4c2f1/859baff1d76042a45e319d1de80aec7a.jpeg,,,i heart malbec wine 750 ml,I heart,Malbec wine,750 ml,0
14845,i heart prosecco extra dry doc,i heart prosecco extra dry doc,Yes,,,,i heart prosecco extra dry doc wine,I heart,Prosecco extra dry doc wine,,0
14861,i heart sauvignon blanc 70cl,i heart sauvignon blanc 70cl,Yes,https://d1ralsognjng37.cloudfront.net/78383379-7bdf-4338-9eae-2db4cf34a2f5.jpeg,,,i heart sauvignon blanc wine 700 ml,I heart,Sauvignon blanc wine,700 ml,0
14866,i heart shiraz 70cl,i heart shiraz 70cl,Yes,https://d1ralsognjng37.cloudfront.net/7c643fff-5191-41d4-9ac1-417dc8f80c0a.jpeg,,,i heart shiraz wine 700 ml,I heart,Shiraz wine,700 ml,0
14995,instore bakery all butter croissant 2 pk,instore bakery all butter croissant 2 pk,Yes,https://d1ralsognjng37.cloudfront.net/17485133-c606-4fe6-a4b2-4ec103551c9c.jpeg,,,instore bakery all butter croissant 2 pack,Instore bakery,All butter croissant,2 pack,0
14996,instore bakery caramel lace donut,instore bakery caramel lace donut,Yes,https://d1ralsognjng37.cloudfront.net/bae404da-da0d-40f6-9e32-068952abf37f.jpeg,,,instore bakery caramel lace donut,Instore bakery,Caramel lace donut,1 unit,0
14997,instore bakery cinnamon swirl,instore bakery cinnamon swirl,Yes,https://d1ralsognjng37.cloudfront.net/e0600d17-e50d-4149-956f-4b94d8d87034.jpeg,,,instore bakery cinnamon swirl,Instore bakery,Cinnamon swirl,1 unit,0
14998,instore bakery custard tart,instore bakery custard tart,Yes,https://d1ralsognjng37.cloudfront.net/47fb3936-1245-4ee3-bacf-7ec18ffa0fab.jpeg,,,instore bakery custard tart,Instore bakery,Custard tart,,0
14999,instore bakery maple pecan plait,instore bakery maple pecan plait,Yes,https://d1ralsognjng37.cloudfront.net/fecba6ce-ff70-4e17-8b78-6daa780d38c3.jpeg,,,instore bakery maple pecan plait 1 unit,Instore bakery,Maple pecan plait ,1 unit,0
15000,instore bakery pain au chocolat 2 pk,instore bakery pain au chocolat 2 pk,Yes,https://d1ralsognjng37.cloudfront.net/1ec5f8cc-8161-4df1-bbf2-04741a16bec6.jpeg,,,instore bakery pain au chocolat 2 pack,Instore bakery,Pain au chocolat ,2 pack,0
15001,instore bakery strawberry sprinkle donut,instore bakery strawberry sprinkle donut,Yes,https://d1ralsognjng37.cloudfront.net/4ab4dfa9-1566-4b49-8514-049a6a8ec102.jpeg,,,instore bakery strawberry sprinkle donut 1 unit,Instore bakery,Strawberry sprinkle donut ,1 unit,0
15002,instore bakery triple chocolate donut,instore bakery triple chocolate donut,Yes,https://d1ralsognjng37.cloudfront.net/e558ecd6-6c02-4deb-8651-b2034a9016f0.jpeg,,,instore bakery triple chocolate donut 1 unit,Instore bakery,Triple chocolate donut,1 unit,0
15010,irn bru extra 2ltr,irn bru extra 2ltr,Yes,https://d1ralsognjng37.cloudfront.net/4291160e-a6e3-46b7-9f26-d93835c3f4c4.jpeg,,,irn-bru extra soft drink 2 L,Irn-Bru,Extra soft drink,2 L ,0
15011,irn bru extra 500ml,irn bru extra 500ml,Yes,https://d1ralsognjng37.cloudfront.net/1d6400f1-8a47-485e-a529-04b775a0d299.jpeg,,,irn- bru extra soft drink 500 ml,Irn-Bru,Extra soft drink,500 ml,0
15042,iron bru 330ml,iron bru 330ml,Yes,https://d1ralsognjng37.cloudfront.net/391a9efc-d605-4439-8fff-c3fb17968cf4.jpeg,,,irn-bru soft drink 330 ml,Irn-Bru,Soft drink ,330 ml,0
21126,jack closed cup mushroom,coop closed cup mushroom,No,https://d1ralsognjng37.cloudfront.net/67a504cc-3dc2-47d0-970d-e0322af2a430.jpeg,,,co-op closed cup mushroom,Co-op,Closed cup mushroom,,0
21126,jack closed cup mushroom,mushroom closed cup,No,https://d1ralsognjng37.cloudfront.net/3a721207-cbe8-4a09-a842-96520b126cc8.jpeg,,,co-op  closed cup mushroom,Co-op,Closed cup mushroom,,0
15270,jack daniel 40 % 70cl,jack daniel 40 % 70cl,Yes,https://d1ralsognjng37.cloudfront.net/a1e69f5e-cadc-4176-9fac-745d1a2f7e55.jpeg,,,jack daniel's whisky 700 ml,Jack Daniel's,Whisky,700 ml,0
15275,jack daniel and no sugar cola 330ml,jack daniel and no sugar cola 330ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7e8f06854af3cc82d225f3dd7213fc59/859baff1d76042a45e319d1de80aec7a.jpeg,,,jack daniel's whisky with no sugar cola 330 ml,Jack Daniel's,Whisky with no sugar cola ,330 ml,0
17691,jack iceberg lettuce,co op iceberg lettuce,No,https://d1ralsognjng37.cloudfront.net/7bc84ea9-bbe0-4f77-86e2-47122281a8c3.jpeg,,,co-op iceberg lettuce,Co-op,Iceberg lettuce,1 unit,0
17691,jack iceberg lettuce,coop iceberg lettuce,No,https://d1ralsognjng37.cloudfront.net/df83cdbd-ea78-4257-a6d4-69d7214fd95e.jpeg,,,co-op iceberg lettuce,Co-op,Iceberg lettuce,1 unit,0
17691,jack iceberg lettuce,coop iceburg lettuce,No,,,,jack iceberg lettuce,Jack  ,Iceberg lettuce,1 unit,0
24513,jack red seedless grape,co op red seedless grape,No,https://tb-static.uber.com/prod/image-proc/processed_images/6888e4caa1c3bed719f2ad6b93a4ba23/859baff1d76042a45e319d1de80aec7a.jpeg,,,co-op red seedless grape,Co-op,Red seedless grape,,0
24513,jack red seedless grape,green seedless grape,No,https://d1ralsognjng37.cloudfront.net/d9e907b4-2a60-4fcc-9be4-2f543a821978.jpeg,,,jack red seedless grape,Jack  ,Red seedless grape,,0
24513,jack red seedless grape,red seedles grape,No,https://d1ralsognjng37.cloudfront.net/ccb56279-12e4-44f0-ba77-0ad94e71215e.jpeg,,,jack red seedless grape,Jack  ,Red seedless grape,,0
31409,jack whole cucumber,co op whole cucumber,No,https://tb-static.uber.com/prod/image-proc/processed_images/6c50498c54c3324cdec82933f1cd5d74/859baff1d76042a45e319d1de80aec7a.jpeg,,,co-op whole cucumber 1 unit,Co-op,Whole cucumber,1 unit,0
31409,jack whole cucumber,co op whole cucumber each,No,https://tb-static.uber.com/prod/image-proc/processed_images/6c50498c54c3324cdec82933f1cd5d74/859baff1d76042a45e319d1de80aec7a.jpeg,,,co-op whole cucumber 1 unit,Co-op,Whole cucumber,1 unit,0
31409,jack whole cucumber,coop cucumber whole,No,https://tb-static.uber.com/prod/image-proc/processed_images/6c50498c54c3324cdec82933f1cd5d74/859baff1d76042a45e319d1de80aec7a.jpeg,,,co-op whole cucumber 1 unit,Co-op,Whole cucumber,1 unit,0
15572,jacket potato,jacket potato,Yes,,,,jacket potato,,Jacket potato,,0
15592,jacob creek pinot grigio 750ml,jacob creek pinot grigio 750ml,Yes,,,,jacob creek pinot grigio wine 750 ml,Jacob Creek,Pinot grigio wine ,750 ml,0
15605,jacob mini cheddar x6 smoky bbq,jacob mini cheddar x6 smoky bbq,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a57bda2d513001dcefd958bca177278b/859baff1d76042a45e319d1de80aec7a.jpeg,,,jacob's mini cheddar smoky bbq 6 units,Jacob's,Mini cheddar smoky bbq ,6 units,0
15607,jacob tuc cracker 150g,jacob tuc cracker 150g,Yes,,,,jacob's tuc cracker 150 g,Jacob's,Tuc cracker ,150 g,0
15678,jaffa cake 10pk,jaffa cake 10pk,Yes,,,,mcvitie's jaffa cake 10 pack,Mcvitie's ,Jaffa cake,10 pack,0
15729,jameson irish whiskey 40 % 70cl,jameson irish whiskey 40 % 70cl,Yes,https://d1ralsognjng37.cloudfront.net/60c73e92-b219-434f-b63f-d2d16f31a94f.jpeg,,,jameson irish whiskey 700 ml,Jameson,Irish whiskey ,700 ml,0
15789,jimmy supreme cheese sauce 90g,jimmy supreme cheese sauce 90g,Yes,https://d1ralsognjng37.cloudfront.net/e0ae3d14-9ba9-4021-b032-422f6131ec8c.jpeg,,,jimmy's supreme cheese sauce 90 g,Jimmy's supreme,Cheese sauce,90 g,0
15790,jimmy supreme nacho with cheese dip,jimmy supreme nacho with cheese dip,Yes,https://d1ralsognjng37.cloudfront.net/3ba3fe48-feec-4496-af92-f3d6a04c5b3f.jpeg,,,jimmy's supreme nacho with cheese dip 1 unit,Jimmy's supreme,Nacho with cheese dip,1 unit,0
15915,jolly rancher gummies original,jolly rancher gummies original,Yes,https://d1ralsognjng37.cloudfront.net/0e1d409e-add4-4b9a-bb97-2d9d31e8ff7c.jpeg,,,jolly rancher gummies original 99 g,Jolly rancher ,Gummies original ,99 g,0
17689,jsp  player real blue 20,jps superkings blue 20,No,,,,jsp  player real blue 20,JPS,Real blue cigarettes,20 units,0
17689,jsp  player real blue 20,lb superkings blue 20,No,,,,jsp  player real blue 20,JPS,Real blue cigarettes,20 units,0
16049,"jucee orange, lemon & pineapple cordial 1.5 l",jucee na orange lemon pineapple 1.5l,No,,,,"jucee orange, lemon & pineapple cordial 1.5 l",Jucee,"Orange, lemon & pineapple cordial",1.5 L,0
16049,"jucee orange, lemon & pineapple cordial 1.5 l",jucee orange lemon pineapple 1.5l,No,https://tb-static.uber.com/prod/image-proc/processed_images/32ec7b4359c4a8878722a2169927d59e/859baff1d76042a45e319d1de80aec7a.jpeg,,,"jucee orange, lemon & pineapple cordial 1.5 l",Jucee,"Orange, lemon & pineapple cordial",1.5 L,0
16088,jumbo breakfast baguette,breakfast baguette,Yes,https://d1ralsognjng37.cloudfront.net/d23455fb-40a9-4b77-8389-bd39934c7252.jpeg,,,jumbo breakfast baguette,,Jumbo breakfast baguette,1 unit,0
16088,jumbo breakfast baguette,jumbo breakfast baguette,Yes,https://d1ralsognjng37.cloudfront.net/7fd54fb9-b82f-4b55-95ce-1deb1c1ced3b.jpeg,,,jumbo breakfast baguette,,Jumbo breakfast baguette,1 unit,0
16089,jumbo jawbreaker bubblegum 54g,jumbo jawbreaker bubblegum 54g,Yes,,,,jawbreaker jumbo bubblegum 54 g,Jawbreaker,Jumbo bubblegum,54 g,0
16091,jumbo mix of all flavour slush,jumbo mix of all flavour slush,Yes,https://d1ralsognjng37.cloudfront.net/e80ec8a8-7bbc-48d2-a56a-fbdb66059699.jpeg,,,snow shock jumbo mix of all flavour slush,Snow shock,Jumbo mix of all flavour slush,1 unit,0
16094,jumbo sausage roll,co op jumbo sausage roll,No,https://d1ralsognjng37.cloudfront.net/1bce06b9-591c-4834-b3c8-76d3bbeb8ded.jpeg,,,jumbo sausage roll,Co-op,Jumbo sausage roll,30 g,0
16096,jumbo strawberry blast slush,jumbo strawberry blast slush,Yes,https://d1ralsognjng37.cloudfront.net/adbcd87f-c8dd-449b-b12d-ed42866077e0.jpeg,,,snow shock jumbo strawberry blast slush,Snow shock,Jumbo strawberry blast slush,1 unit,0
16218,karpacckie polish beer 4pk 500ml,karpacckie polish beer 4pk 500ml,Yes,https://d1ralsognjng37.cloudfront.net/9e4adc94-b83b-408a-963a-86be8e5e08bd.jpeg,,,karpacckie polish beer 4 x 500 ml,Karpacckie,Polish beer ,4 x 500 ml,0
16231,keebler bite size cooky,keebler bite size cooky,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bc3baf3297817934228dda7fa862a260/b4facf495c22df52f3ca635379ebe613.jpeg,,,keebler bite size cookies 45 g,Keebler,Bite size cookies ,45 g,0
16235,kellogg coco pop bar 6 bar,kellogg coco pop bar 6 bar,Yes,,,,kellogg's coco pops bar 6 units,Kellogg's,Coco pops bar ,6 units,0
16252,kellogg frosties,kellogg frosties,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c73bd9b77b96cd6a05c71232b8781094/859baff1d76042a45e319d1de80aec7a.jpeg,,,kellogg's frosties,Kellogg's,Frosties,,0
16257,kellogg krave chocolate hazlenut 375g,kellogg krave chocolate hazlenut 375g,Yes,,,,kellogg's krave chocolate hazelnut 375 g,Kellogg's,Krave chocolate hazelnut ,375 g,0
16258,kellogg krave cooky cream cereal 410g,kellogg krave cooky cream cereal 410g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d5d5444f82eb7c10f082bba3787b72f2/b4facf495c22df52f3ca635379ebe613.jpeg,,,kellogg's krave cooky cream cereal 410 g,Kellogg's,Krave cooky cream cereal ,410 g,0
16267,kellogg rice krispies square caramel chocolate 28g,kellogg rice krispies square caramel chocolate 28g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/88fe72b688d8f77e4ea2e0735ec8b30c/859baff1d76042a45e319d1de80aec7a.jpeg,,,kellogg's rice krispies square caramel chocolate 28 g,Kellogg's,Rice krispies square caramel chocolate,28 g,0
16439,kestrel premium 500ml,kestrel premium 500ml,Yes,https://d1ralsognjng37.cloudfront.net/2266d470-6608-453a-813b-977303981ff7.jpeg,,,kestrel premium lager beer 500 ml,Kestrel,Premium lager beer ,500 ml,0
16467,kettle chip sea salt balsamic vinegar of modena,kettle chip sea salt balsamic vinegar of modena,Yes,https://d1ralsognjng37.cloudfront.net/6bfeb72a-8e77-4f6a-bee5-16c0e6fed069.jpeg,,,kettle sea salt balsamic vinegar chips 80 g,Kettle ,Sea salt balsamic vinegar chips,80 g,0
16535,kinder bueno 2x43g,kinder bueno 2x43g,Yes,,,,kinder bueno milk chocolate 2 x 43 g,Kinder,Bueno milk chocolate,2 x 43 g,0
16545,kinder bueno chocolate milk chocolate and hazelnut x 21.5g 43g,kinder bueno chocolate milk chocolate and hazelnut x 21.5g 43g,Yes,https://d1ralsognjng37.cloudfront.net/3f44149e-48c4-46cd-982a-4d794cb280e2.jpeg,,,kinder bueno milk chocolate and hazelnut 2 x 21.5 g,Kinder,Bueno milk chocolate,2 x 21.5 g,0
16549,kinder bueno classic pack,kinder bueno classic,No,https://d1ralsognjng37.cloudfront.net/a21f3968-3685-4bee-90e3-189ddf1ada0d.jpeg,,,kinder bueno classic pack,Kinder,Bueno milk chocolate,2 units,0
16549,kinder bueno classic pack,kinder bueno classic t2,No,https://d1ralsognjng37.cloudfront.net/ff0869f1-ec6e-4754-b193-af6d6f66358a.webp,,,kinder bueno classic pack,Kinder,Bueno milk chocolate,2 units,0
16568,kinder bueno milk,kinder bueno bar,No,,,,kinder bueno milk,Kinder,Bueno milk chocolate,,0
16568,kinder bueno milk,kinder bueno choc,No,,,,kinder bueno milk,Kinder,Bueno milk chocolate,,0
16568,kinder bueno milk,kinder bueno choc,No,https://d1ralsognjng37.cloudfront.net/7d77f612-63fa-4076-93a1-b43882f9d44e.jpeg,,,kinder bueno milk,Kinder,Bueno milk chocolate,2 units,0
16568,kinder bueno milk,kinder bueno chocolate,No,,,,kinder bueno milk,Kinder,Bueno milk chocolate,,0
16568,kinder bueno milk,kinder bueno egg,No,https://d1ralsognjng37.cloudfront.net/35292d3f-91f3-49d7-8376-f67a7821faf4.jpeg,,,kinder surprise chocolate,Kinder,Surprise chocolate,1 unit,0
16568,kinder bueno milk,kinder bueno milk choc,No,,,,kinder bueno milk,Kinder,Bueno milk chocolate,,0
16568,kinder bueno milk,kinder bueno t1,No,,,,kinder bueno milk,Kinder,Bueno milk chocolate,,0
16569,kinder bueno t1 43g,kinder bueno t1 43g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b3e80d103c6a8cbb4ed8b07f007468bb/859baff1d76042a45e319d1de80aec7a.jpeg,,,kinder bueno milk chocolate 2 x 21.5 g,Kinder,Bueno milk chocolate,2 x 21.5 g,0
16570,kinder bueno white 2 bar,kinder bueno 2 bar 2x21.5g,No,,,,kinder bueno white 2 bar,Kinder,Bueno white milk chocolate,2 units,0
16570,kinder bueno white 2 bar,kinder bueno white 2 bar 2x21.5g,No,,,,kinder bueno white 2 bar,Kinder,Bueno white milk chocolate,2 units,0
16581,kinder bueno white p,kinder bueno white t1,No,https://d1ralsognjng37.cloudfront.net/3cb5482f-b732-44dd-b2ae-64076cd7574a.jpeg,,,kinder bueno white p,Kinder,Bueno white milk chocolate,2 units,0
16594,kinder chocolate bar 100 g,kinder chocolate small bar 100g,No,https://d1ralsognjng37.cloudfront.net/baaed4f8-72cc-46c0-bb7d-3aec4a869324.jpeg,,,kinder chocolate bar 100 g,Kinder,Chocolate bar,100 g,0
16591,kinder chocolate mini bar x8,kinder chocolate mini bar x8,Yes,https://d1ralsognjng37.cloudfront.net/159671dd-b1b1-4599-9968-191fcf6e3c90.jpeg,,,kinder milk chocolate mini bar 8 units,Kinder,Milk chocolate mini bar,8 units,0
16595,kinder chocolate small bar multipack,kinder chocolate small bar,No,https://d1ralsognjng37.cloudfront.net/c17aa905-74fd-4831-a7c9-96c64e894d62.jpeg,,,kinder chocolate small bar,Kinder,Chocolate small bar,8 units,0
16606,kinder happy hippo chocolate biscuit single bar 20.7g,kinder happy hippo chocolate biscuit single bar 20.7g,Yes,https://d1ralsognjng37.cloudfront.net/fb4fa59e-a484-4e78-94bd-0dfa3ec3870b.jpeg,,,kinder happy hippo chocolate biscuit 20.7g,Kinder,Happy hippo chocolate biscuit ,20.7 g,0
16615,kinder maxi 21g,kinder maxi 21g,Yes,https://d1ralsognjng37.cloudfront.net/7f75ba19-f818-455a-ba8f-49d5b848eee3.jpeg,,,kinder maxi chocolate 21 g,Kinder,Maxi chocolate ,21 g,0
16629,kinder t8 100g,kinder t8 100g,Yes,https://d1ralsognjng37.cloudfront.net/269376c2-74f0-4511-8155-6b80ffc4f9e5.jpeg,,,kinder chocolate 8 units,Kinder,Chocolate ,8 units,0
16671,kingsize slim raw classic unrefined rolling paper 50,kingsize slim raw classic unrefined rolling paper 50,Yes,,,,raw kingsize slim classic unrefined rolling paper 50 units,Raw,Kingsize slim classic unrefined rolling paper ,50 units,0
16720,kingsmill bread 5050,kingsmill 5050 bread medium 800g,No,https://tb-static.uber.com/prod/image-proc/processed_images/58983fa503d6e0ab0946a2de7092c4df/b4facf495c22df52f3ca635379ebe613.jpeg,,,kingsmill bread 5050,Kingsmill,Bread 5050,800 g,0
16720,kingsmill bread 5050,kingsmill 5050 medium 800g,No,https://d1ralsognjng37.cloudfront.net/07564e31-bd3c-4ddf-b8a0-a9e0b991390c.jpeg,,,kingsmill bread 5050,Kingsmill,Bread 5050,800 g,0
16720,kingsmill bread 5050,kingsmill 5050 thick 800g,No,https://d1ralsognjng37.cloudfront.net/1f9f4d61-e413-4b7f-9610-5d6e070a45d6.jpeg,,,kingsmill bread 5050,Kingsmill,Bread 5050,800 g,0
